codigo_suministro,sed_id,alimentador_id,score_anomalia,percentil_prioridad,consumo_diario_promedio,tendencia_mensual,meses_cero_pct,prioridad
SUM_006003,SED_2105,ALIM_311,11.18,88.817,2.97,-0.0314,0.0,NO_PRIORIZADO
SUM_014644,SED_0501,ALIM_311,11.18,88.823,4.26,-0.126,0.0,NO_PRIORIZADO
SUM_004905,SED_2738,ALIM_311,11.17,88.83,0.08,-0.023,50.0,NO_PRIORIZADO
SUM_008786,SED_2661,ALIM_311,11.16,88.844,0.0,0.0006,91.7,NO_PRIORIZADO
SUM_013650,SED_1942,ALIM_311,11.16,88.837,1.35,-0.0249,0.0,NO_PRIORIZADO
SUM_013622,SED_0090,ALIM_311,11.15,88.85,0.0,0.0004,91.7,NO_PRIORIZADO
SUM_003462,SED_1482,ALIM_311,11.14,88.857,0.0,0.0006,91.7,NO_PRIORIZADO
SUM_010913,SED_2407,ALIM_311,11.14,88.864,0.0,0.0006,91.7,NO_PRIORIZADO
SUM_012026,SED_0501,ALIM_311,11.13,88.87,0.0,0.0003,91.7,NO_PRIORIZADO
SUM_001025,SED_1207,ALIM_311,11.12,88.877,0.0,0.0003,91.7,NO_PRIORIZADO
SUM_018697,SED_2407,ALIM_311,11.12,88.884,4.46,0.0434,0.0,NO_PRIORIZADO
SUM_012634,SED_2661,ALIM_311,11.11,88.89,0.15,0.0102,50.0,NO_PRIORIZADO
SUM_003764,SED_0212,ALIM_311,11.1,88.897,3.56,-0.0527,0.0,NO_PRIORIZADO
SUM_011253,SED_2105,ALIM_311,11.1,88.904,6.83,0.0331,0.0,NO_PRIORIZADO
SUM_008109,SED_2604,ALIM_311,11.09,88.91,0.13,-0.0237,25.0,NO_PRIORIZADO
SUM_000270,SED_2738,ALIM_311,11.08,88.917,8.17,-0.1165,0.0,NO_PRIORIZADO
SUM_005464,SED_1528,ALIM_311,11.08,88.924,0.0,-0.001,91.7,NO_PRIORIZADO
SUM_012851,SED_2002,ALIM_311,11.07,88.931,0.0,-0.001,91.7,NO_PRIORIZADO
SUM_003465,SED_2002,ALIM_311,11.06,88.944,0.0,-0.001,91.7,NO_PRIORIZADO
SUM_014973,SED_2105,ALIM_311,11.06,88.937,0.0,-0.001,91.7,NO_PRIORIZADO
SUM_009176,SED_0853,ALIM_311,11.05,88.951,0.0,-0.0012,91.7,NO_PRIORIZADO
SUM_004119,SED_0524,ALIM_311,11.04,88.957,0.0,-0.0012,91.7,NO_PRIORIZADO
SUM_011950,SED_2738,ALIM_311,11.04,88.964,0.0,-0.0012,91.7,NO_PRIORIZADO
SUM_014006,SED_2074,ALIM_311,11.03,88.971,0.0,-0.0012,91.7,NO_PRIORIZADO
SUM_011717,SED_1009,ALIM_311,11.02,88.984,0.7,-0.1693,8.3,NO_PRIORIZADO
SUM_018557,SED_2661,ALIM_311,11.02,88.977,7.04,-0.1201,0.0,NO_PRIORIZADO
SUM_016701,SED_1942,ALIM_311,11.01,88.991,6.04,0.012,0.0,NO_PRIORIZADO
SUM_014322,SED_1886,ALIM_311,11.0,89.004,3.37,-0.0473,0.0,NO_PRIORIZADO
SUM_017576,SED_1207,ALIM_311,11.0,88.997,1.26,-0.0097,0.0,NO_PRIORIZADO
SUM_000563,SED_2743,ALIM_311,10.99,89.011,1.4,-0.0614,0.0,NO_PRIORIZADO
SUM_001845,SED_1216,ALIM_311,10.98,89.024,0.03,0.0086,83.3,NO_PRIORIZADO
SUM_002480,SED_2170,ALIM_311,10.98,89.017,5.13,-0.0213,0.0,NO_PRIORIZADO
SUM_011439,SED_2170,ALIM_311,10.97,89.031,4.01,-0.018,0.0,NO_PRIORIZADO
SUM_001534,SED_0098,ALIM_311,10.96,89.044,1.48,-0.055,0.0,NO_PRIORIZADO
SUM_010864,SED_0061,ALIM_311,10.96,89.038,1.28,-0.0274,0.0,NO_PRIORIZADO
SUM_005917,SED_1830,ALIM_311,10.95,89.051,4.43,0.0364,0.0,NO_PRIORIZADO
SUM_000059,SED_2470,ALIM_311,10.94,89.064,2.18,-0.0028,0.0,NO_PRIORIZADO
SUM_009064,SED_2743,ALIM_311,10.94,89.058,1.25,-0.0146,0.0,NO_PRIORIZADO
SUM_017955,SED_2738,ALIM_311,10.93,89.071,8.66,-0.0787,0.0,NO_PRIORIZADO
SUM_001966,SED_0524,ALIM_311,10.92,89.078,2.09,-0.0127,0.0,NO_PRIORIZADO
SUM_011254,SED_1898,ALIM_311,10.92,89.084,5.11,-0.1307,0.0,NO_PRIORIZADO
SUM_003720,SED_1137,ALIM_311,10.91,89.091,5.97,0.0518,0.0,NO_PRIORIZADO
SUM_001478,SED_0151,ALIM_311,10.9,89.104,3.06,-0.0098,0.0,NO_PRIORIZADO
SUM_004702,SED_1830,ALIM_311,10.9,89.098,2.3,-0.0139,0.0,NO_PRIORIZADO
SUM_018458,SED_0098,ALIM_311,10.89,89.111,0.21,0.0154,25.0,NO_PRIORIZADO
SUM_004284,SED_2475,ALIM_311,10.88,89.118,1.52,0.0046,0.0,NO_PRIORIZADO
SUM_017314,SED_1523,ALIM_311,10.88,89.124,0.39,0.1047,41.7,NO_PRIORIZADO
SUM_007241,SED_2407,ALIM_311,10.87,89.131,2.95,-0.0606,0.0,NO_PRIORIZADO
SUM_004130,SED_2315,ALIM_311,10.86,89.138,0.57,-0.025,0.0,NO_PRIORIZADO
SUM_013030,SED_2661,ALIM_311,10.86,89.145,3.04,0.0178,0.0,NO_PRIORIZADO
SUM_012480,SED_0450,ALIM_311,10.85,89.151,0.05,0.0193,50.0,NO_PRIORIZADO
SUM_001572,SED_2642,ALIM_311,10.84,89.158,2.12,-0.0632,0.0,NO_PRIORIZADO
SUM_010275,SED_0035,ALIM_311,10.84,89.165,1.52,-0.0076,0.0,NO_PRIORIZADO
SUM_004996,SED_0539,ALIM_311,10.83,89.171,0.16,-0.0023,66.7,NO_PRIORIZADO
SUM_009114,SED_1207,ALIM_311,10.82,89.185,0.01,0.0039,75.0,NO_PRIORIZADO
SUM_013461,SED_2407,ALIM_311,10.82,89.178,4.35,-0.0271,0.0,NO_PRIORIZADO
SUM_019201,SED_1990,ALIM_311,10.81,89.191,6.82,-0.124,0.0,NO_PRIORIZADO
SUM_003880,SED_1482,ALIM_311,10.8,89.198,3.56,-0.0777,0.0,NO_PRIORIZADO
SUM_005943,SED_0063,ALIM_311,10.8,89.205,1.76,-0.0242,0.0,NO_PRIORIZADO
SUM_011082,SED_2642,ALIM_311,10.79,89.211,0.9,-0.0098,0.0,NO_PRIORIZADO
SUM_004800,SED_2475,ALIM_311,10.78,89.218,5.27,-0.0647,0.0,NO_PRIORIZADO
SUM_009583,SED_2074,ALIM_311,10.78,89.225,4.7,-0.0631,0.0,NO_PRIORIZADO
SUM_006763,SED_2315,ALIM_311,10.77,89.231,1.05,0.0223,33.3,NO_PRIORIZADO
SUM_008798,SED_0552,ALIM_311,10.76,89.245,7.45,-0.0916,0.0,NO_PRIORIZADO
SUM_009265,SED_1498,ALIM_311,10.76,89.238,0.6,-0.0143,0.0,NO_PRIORIZADO
SUM_013497,SED_0670,ALIM_311,10.75,89.252,0.64,-0.1322,8.3,NO_PRIORIZADO
SUM_002621,SED_1206,ALIM_311,10.74,89.258,2.69,-0.0088,0.0,NO_PRIORIZADO
SUM_002891,SED_1777,ALIM_311,10.74,89.265,5.09,-0.0233,0.0,NO_PRIORIZADO
SUM_002861,SED_1009,ALIM_311,10.73,89.272,6.78,-0.0188,0.0,NO_PRIORIZADO
SUM_016143,SED_0752,ALIM_311,10.72,89.285,6.88,-0.0004,0.0,NO_PRIORIZADO
SUM_017633,SED_0515,ALIM_311,10.72,89.278,0.42,-0.004,41.7,NO_PRIORIZADO
SUM_019778,SED_1207,ALIM_311,10.71,89.292,0.07,0.0178,33.3,NO_PRIORIZADO
SUM_007783,SED_0063,ALIM_311,10.7,89.298,2.83,-0.0192,0.0,NO_PRIORIZADO
SUM_006475,SED_2604,ALIM_311,10.69,89.305,3.91,0.0496,0.0,NO_PRIORIZADO
SUM_016252,SED_0501,ALIM_311,10.69,89.312,4.97,-0.0333,0.0,NO_PRIORIZADO
SUM_018148,SED_0212,ALIM_311,10.68,89.318,1.88,-0.0478,0.0,NO_PRIORIZADO
SUM_014645,SED_0098,ALIM_311,10.67,89.332,0.44,-0.0456,0.0,NO_PRIORIZADO
SUM_019284,SED_2475,ALIM_311,10.67,89.325,1.09,-0.0407,0.0,NO_PRIORIZADO
SUM_018553,SED_0098,ALIM_311,10.66,89.339,0.1,0.0214,75.0,NO_PRIORIZADO
SUM_003769,SED_0035,ALIM_311,10.65,89.352,4.74,-0.1181,0.0,NO_PRIORIZADO
SUM_004134,SED_1137,ALIM_311,10.65,89.345,0.01,-0.0012,83.3,NO_PRIORIZADO
SUM_002186,SED_1523,ALIM_311,10.64,89.359,6.64,-0.0457,0.0,NO_PRIORIZADO
SUM_005273,SED_0362,ALIM_311,10.63,89.372,2.19,-0.0437,0.0,NO_PRIORIZADO
SUM_012609,SED_2315,ALIM_311,10.63,89.365,2.77,0.0219,0.0,NO_PRIORIZADO
SUM_009714,SED_2661,ALIM_311,10.62,89.379,1.74,-0.0297,0.0,NO_PRIORIZADO
SUM_003891,SED_1830,ALIM_311,10.61,89.392,0.87,0.1551,50.0,NO_PRIORIZADO
SUM_019657,SED_2475,ALIM_311,10.61,89.385,0.56,0.1246,58.3,NO_PRIORIZADO
SUM_014426,SED_2475,ALIM_311,10.6,89.399,2.76,-0.0275,0.0,NO_PRIORIZADO
SUM_010996,SED_0038,ALIM_311,10.59,89.412,0.0,0.0006,91.7,NO_PRIORIZADO
SUM_016825,SED_2295,ALIM_311,10.59,89.405,0.0,0.0006,91.7,NO_PRIORIZADO
SUM_006418,SED_1538,ALIM_311,10.58,89.419,0.0,0.0006,91.7,NO_PRIORIZADO
SUM_001124,SED_0828,ALIM_311,10.57,89.432,3.11,-0.0404,0.0,NO_PRIORIZADO
SUM_007438,SED_2002,ALIM_311,10.57,89.425,5.28,0.3718,0.0,NO_PRIORIZADO
SUM_016346,SED_1216,ALIM_311,10.56,89.439,2.0,0.0173,0.0,NO_PRIORIZADO
SUM_006419,SED_2789,ALIM_311,10.55,89.446,2.6,0.024,0.0,NO_PRIORIZADO
SUM_014463,SED_0362,ALIM_311,10.55,89.452,4.25,-0.0462,0.0,NO_PRIORIZADO
SUM_019370,SED_0038,ALIM_311,10.54,89.459,6.56,-0.0842,0.0,NO_PRIORIZADO
SUM_012992,SED_2002,ALIM_311,10.53,89.466,0.0,0.0008,91.7,NO_PRIORIZADO
SUM_019273,SED_0063,ALIM_311,10.53,89.472,0.01,0.0016,91.7,NO_PRIORIZADO
SUM_002909,SED_0063,ALIM_311,10.52,89.479,0.0,0.001,91.7,NO_PRIORIZADO
SUM_008903,SED_0063,ALIM_311,10.51,89.486,0.0,0.0008,91.7,NO_PRIORIZADO
SUM_009437,SED_2661,ALIM_311,10.51,89.492,0.0,0.0008,91.7,NO_PRIORIZADO
SUM_002686,SED_1565,ALIM_311,10.5,89.499,0.01,0.004,91.7,NO_PRIORIZADO
SUM_006990,SED_0035,ALIM_311,10.49,89.512,0.0,0.0008,91.7,NO_PRIORIZADO
SUM_017820,SED_1207,ALIM_311,10.49,89.506,0.01,0.0023,91.7,NO_PRIORIZADO
SUM_018417,SED_0035,ALIM_311,10.48,89.519,0.0,0.0008,91.7,NO_PRIORIZADO
SUM_013047,SED_1207,ALIM_311,10.47,89.526,0.01,0.0023,91.7,NO_PRIORIZADO
SUM_015433,SED_0061,ALIM_311,10.47,89.532,0.0,0.0008,91.7,NO_PRIORIZADO
SUM_018454,SED_0061,ALIM_311,10.46,89.539,0.01,0.0015,91.7,NO_PRIORIZADO
SUM_000468,SED_1207,ALIM_311,10.45,89.553,0.01,0.0026,91.7,NO_PRIORIZADO
SUM_011895,SED_0515,ALIM_311,10.45,89.546,0.0,0.0008,91.7,NO_PRIORIZADO
SUM_016317,SED_0515,ALIM_311,10.44,89.559,0.0,0.0003,91.7,NO_PRIORIZADO
SUM_004922,SED_2642,ALIM_311,10.43,89.573,0.0,0.001,91.7,NO_PRIORIZADO
SUM_009740,SED_0098,ALIM_311,10.43,89.566,0.0,0.001,91.7,NO_PRIORIZADO
SUM_015345,SED_2642,ALIM_311,10.42,89.579,0.0,0.001,91.7,NO_PRIORIZADO
SUM_001674,SED_1822,ALIM_311,10.41,89.593,0.01,0.0015,91.7,NO_PRIORIZADO
SUM_009675,SED_2185,ALIM_311,10.41,89.586,0.0,0.001,91.7,NO_PRIORIZADO
SUM_008685,SED_0933,ALIM_311,10.4,89.599,0.0,0.0008,91.7,NO_PRIORIZADO
SUM_001204,SED_1216,ALIM_311,10.39,89.606,0.0,0.0008,91.7,NO_PRIORIZADO
SUM_017770,SED_1216,ALIM_311,10.39,89.613,0.0,0.001,91.7,NO_PRIORIZADO
SUM_004760,SED_1216,ALIM_311,10.38,89.619,0.0,0.001,91.7,NO_PRIORIZADO
SUM_008987,SED_2735,ALIM_311,10.37,89.626,0.01,0.002,91.7,NO_PRIORIZADO
SUM_015795,SED_2181,ALIM_311,10.37,89.633,0.01,0.0026,91.7,NO_PRIORIZADO
SUM_003339,SED_2181,ALIM_311,10.36,89.639,0.0,0.0002,91.7,NO_PRIORIZADO
SUM_000375,SED_2181,ALIM_311,10.35,89.646,0.0,0.0002,91.7,NO_PRIORIZADO
SUM_008027,SED_1497,ALIM_311,10.35,89.653,4.39,-0.0939,0.0,NO_PRIORIZADO
SUM_001035,SED_2475,ALIM_311,10.34,89.66,2.4,-0.025,0.0,NO_PRIORIZADO
SUM_009395,SED_1482,ALIM_311,10.33,89.673,0.19,0.0698,75.0,NO_PRIORIZADO
SUM_009580,SED_1871,ALIM_311,10.33,89.666,3.67,-0.0413,0.0,NO_PRIORIZADO
SUM_017665,SED_0212,ALIM_311,10.32,89.68,2.17,-0.0522,0.0,NO_PRIORIZADO
SUM_000032,SED_1565,ALIM_311,10.31,89.693,0.4,-0.1295,41.7,NO_PRIORIZADO
SUM_013184,SED_1361,ALIM_311,10.31,89.686,2.27,-0.0589,0.0,NO_PRIORIZADO
SUM_009757,SED_1206,ALIM_311,10.3,89.7,3.84,0.0335,0.0,NO_PRIORIZADO
SUM_009291,SED_0063,ALIM_311,10.29,89.706,1.63,-0.0018,0.0,NO_PRIORIZADO
SUM_014320,SED_2315,ALIM_311,10.29,89.713,0.06,0.0242,75.0,NO_PRIORIZADO
SUM_007149,SED_2295,ALIM_311,10.28,89.72,0.03,0.0095,75.0,NO_PRIORIZADO
SUM_006570,SED_0151,ALIM_311,10.27,89.733,2.88,-0.0137,0.0,NO_PRIORIZADO
SUM_015809,SED_1216,ALIM_311,10.27,89.726,0.06,-0.0166,83.3,NO_PRIORIZADO
SUM_000868,SED_1497,ALIM_311,10.26,89.74,4.83,-0.1038,0.0,NO_PRIORIZADO
SUM_009212,SED_2089,ALIM_311,10.25,89.747,1.41,-0.0397,0.0,NO_PRIORIZADO
SUM_011933,SED_2558,ALIM_311,10.25,89.753,0.05,-0.0038,50.0,NO_PRIORIZADO
SUM_018844,SED_2789,ALIM_311,10.24,89.76,0.2,-0.0529,25.0,NO_PRIORIZADO
SUM_014559,SED_1538,ALIM_311,10.23,89.773,1.4,-0.2127,8.3,NO_PRIORIZADO
SUM_017979,SED_2661,ALIM_311,10.23,89.767,0.37,-0.0977,50.0,NO_PRIORIZADO
SUM_007925,SED_0063,ALIM_311,10.22,89.78,4.37,0.035,0.0,NO_PRIORIZADO
SUM_003331,SED_2661,ALIM_311,10.21,89.787,9.23,-0.1651,0.0,NO_PRIORIZADO
SUM_012403,SED_2642,ALIM_311,10.21,89.793,3.22,-0.0492,0.0,NO_PRIORIZADO
SUM_001587,SED_0501,ALIM_311,10.2,89.8,4.38,-0.0868,0.0,NO_PRIORIZADO
SUM_007057,SED_1886,ALIM_311,10.19,89.807,7.54,-0.1015,0.0,NO_PRIORIZADO
SUM_018851,SED_1207,ALIM_311,10.19,89.813,1.14,-0.0413,0.0,NO_PRIORIZADO
SUM_013451,SED_2789,ALIM_311,10.18,89.82,3.27,-0.0272,0.0,NO_PRIORIZADO
SUM_003682,SED_0151,ALIM_311,10.17,89.833,1.76,-0.0392,0.0,NO_PRIORIZADO
SUM_005994,SED_0362,ALIM_311,10.17,89.827,2.57,-0.0004,0.0,NO_PRIORIZADO
SUM_019269,SED_1216,ALIM_311,10.16,89.84,2.49,-0.0328,0.0,NO_PRIORIZADO
SUM_004254,SED_1777,ALIM_311,10.15,89.847,9.47,-0.1575,0.0,NO_PRIORIZADO
SUM_006210,SED_1641,ALIM_311,10.15,89.854,3.24,-0.008,0.0,NO_PRIORIZADO
SUM_012461,SED_0450,ALIM_311,10.14,89.86,0.01,0.0001,75.0,NO_PRIORIZADO
SUM_008697,SED_0742,ALIM_311,10.13,89.867,7.53,-0.5245,0.0,NO_PRIORIZADO
SUM_011003,SED_2315,ALIM_311,10.13,89.874,1.47,-0.0101,0.0,NO_PRIORIZADO
SUM_016505,SED_0061,ALIM_311,10.12,89.88,3.95,-0.0886,0.0,NO_PRIORIZADO
SUM_012293,SED_2604,ALIM_311,10.11,89.887,8.16,-0.1384,0.0,NO_PRIORIZADO
SUM_013388,SED_2208,ALIM_311,10.11,89.894,2.48,-0.0132,0.0,NO_PRIORIZADO
SUM_013537,SED_1990,ALIM_311,10.1,89.9,0.66,-0.0107,0.0,NO_PRIORIZADO
SUM_000245,SED_2407,ALIM_311,10.09,89.907,2.53,-0.036,0.0,NO_PRIORIZADO
SUM_018397,SED_2105,ALIM_311,10.09,89.914,3.82,0.033,0.0,NO_PRIORIZADO
SUM_012314,SED_1206,ALIM_311,10.08,89.92,2.23,-0.044,0.0,NO_PRIORIZADO
SUM_010152,SED_0035,ALIM_311,10.07,89.927,0.02,-0.0066,83.3,NO_PRIORIZADO
SUM_019486,SED_1009,ALIM_311,10.07,89.934,7.14,-0.1338,0.0,NO_PRIORIZADO
SUM_002280,SED_0151,ALIM_311,10.06,89.94,6.09,-0.0772,0.0,NO_PRIORIZADO
SUM_003845,SED_1777,ALIM_311,10.05,89.947,4.34,-0.008,0.0,NO_PRIORIZADO
SUM_007102,SED_0063,ALIM_311,10.05,89.954,4.89,-0.006,0.0,NO_PRIORIZADO
SUM_002022,SED_0044,ALIM_311,10.04,89.961,2.38,-0.0785,0.0,NO_PRIORIZADO
SUM_010092,SED_1898,ALIM_311,10.03,89.974,3.48,-0.0755,0.0,NO_PRIORIZADO
SUM_011096,SED_2329,ALIM_311,10.03,89.967,3.93,-0.113,0.0,NO_PRIORIZADO
SUM_004298,SED_0061,ALIM_311,10.02,89.981,4.31,0.0343,0.0,NO_PRIORIZADO
SUM_009855,SED_0362,ALIM_311,10.01,89.994,4.26,-0.0435,0.0,NO_PRIORIZADO
SUM_011941,SED_0670,ALIM_311,10.01,89.987,6.2,-0.0448,0.0,NO_PRIORIZADO
SUM_003119,SED_2170,ALIM_311,10.0,90.001,1.85,0.0195,0.0,NO_PRIORIZADO
SUM_001001,SED_2470,ALIM_311,9.99,90.007,4.01,-0.0946,0.0,NO_PRIORIZADO
SUM_008258,SED_2170,ALIM_311,9.99,90.014,5.61,-0.0072,0.0,NO_PRIORIZADO
SUM_011992,SED_1216,ALIM_311,9.98,90.021,1.67,-0.0124,0.0,NO_PRIORIZADO
SUM_002962,SED_2105,ALIM_311,9.97,90.027,1.81,-0.0458,0.0,NO_PRIORIZADO
SUM_009770,SED_1594,ALIM_311,9.97,90.034,0.42,-0.1622,66.7,NO_PRIORIZADO
SUM_005034,SED_1886,ALIM_311,9.96,90.041,1.25,-0.0237,0.0,NO_PRIORIZADO
SUM_002163,SED_2170,ALIM_311,9.95,90.047,7.12,-0.1785,0.0,NO_PRIORIZADO
SUM_003675,SED_0501,ALIM_311,9.95,90.054,9.32,-0.0553,0.0,NO_PRIORIZADO
SUM_004650,SED_0044,ALIM_311,9.94,90.061,10.33,-0.0711,0.0,NO_PRIORIZADO
SUM_001914,SED_0515,ALIM_311,9.93,90.074,0.04,-0.0083,66.7,NO_PRIORIZADO
SUM_003053,SED_1641,ALIM_311,9.93,90.068,0.1,0.0399,75.0,NO_PRIORIZADO
SUM_001519,SED_2002,ALIM_311,9.92,90.081,3.67,-0.0682,0.0,NO_PRIORIZADO
SUM_006437,SED_2170,ALIM_311,9.91,90.094,4.07,-0.004,0.0,NO_PRIORIZADO
SUM_008850,SED_2002,ALIM_311,9.91,90.088,1.57,-0.0266,0.0,NO_PRIORIZADO
SUM_010242,SED_2413,ALIM_311,9.9,90.101,2.82,-0.0951,0.0,NO_PRIORIZADO
SUM_003913,SED_1565,ALIM_311,9.89,90.114,1.13,0.0031,0.0,NO_PRIORIZADO
SUM_018871,SED_1159,ALIM_311,9.89,90.108,0.19,-0.0501,50.0,NO_PRIORIZADO
SUM_012176,SED_1886,ALIM_311,9.88,90.121,5.51,-0.0504,0.0,NO_PRIORIZADO
SUM_005327,SED_2074,ALIM_311,9.87,90.134,0.63,-0.1018,0.0,NO_PRIORIZADO
SUM_019076,SED_0524,ALIM_311,9.87,90.128,0.01,-0.003,83.3,NO_PRIORIZADO
SUM_001909,SED_2096,ALIM_311,9.86,90.141,8.45,-0.0704,0.0,NO_PRIORIZADO
SUM_006176,SED_1216,ALIM_311,9.85,90.155,1.57,-0.0012,0.0,NO_PRIORIZADO
SUM_017146,SED_0524,ALIM_311,9.85,90.148,2.48,-0.0047,0.0,NO_PRIORIZADO
SUM_000508,SED_0450,ALIM_311,9.84,90.161,3.4,-0.0599,0.0,NO_PRIORIZADO
SUM_001661,SED_2743,ALIM_311,9.83,90.175,3.74,-0.0363,0.0,NO_PRIORIZADO
SUM_013527,SED_0450,ALIM_311,9.83,90.168,0.75,0.1666,16.7,NO_PRIORIZADO
SUM_010099,SED_0169,ALIM_311,9.82,90.181,3.83,0.0167,0.0,NO_PRIORIZADO
SUM_000283,SED_1523,ALIM_311,9.81,90.195,3.63,-0.043,0.0,NO_PRIORIZADO
SUM_016430,SED_0450,ALIM_311,9.81,90.188,3.52,-0.0415,0.0,NO_PRIORIZADO
SUM_010226,SED_0501,ALIM_311,9.8,90.201,3.32,-0.0449,0.0,NO_PRIORIZADO
SUM_015721,SED_1830,ALIM_311,9.79,90.215,4.44,0.033,0.0,NO_PRIORIZADO
SUM_015968,SED_1693,ALIM_311,9.79,90.208,0.11,0.0376,75.0,NO_PRIORIZADO
SUM_001039,SED_0362,ALIM_311,9.78,90.221,2.03,-0.0327,0.0,NO_PRIORIZADO
SUM_008814,SED_0450,ALIM_311,9.77,90.228,4.96,-0.1034,0.0,NO_PRIORIZADO
SUM_017660,SED_1009,ALIM_311,9.77,90.235,0.67,-0.0113,0.0,NO_PRIORIZADO
SUM_005080,SED_1137,ALIM_311,9.76,90.241,0.49,-0.0236,0.0,NO_PRIORIZADO
SUM_005055,SED_0038,ALIM_311,9.75,90.248,0.54,-0.0315,0.0,NO_PRIORIZADO
SUM_014573,SED_0090,ALIM_311,9.75,90.255,5.38,-0.0809,0.0,NO_PRIORIZADO
SUM_003862,SED_2105,ALIM_311,9.74,90.262,8.89,-0.1067,0.0,NO_PRIORIZADO
SUM_012788,SED_0828,ALIM_311,9.73,90.275,4.63,-0.0978,0.0,NO_PRIORIZADO
SUM_017064,SED_0501,ALIM_311,9.73,90.268,3.54,-0.0336,0.0,NO_PRIORIZADO
SUM_018631,SED_2642,ALIM_311,9.72,90.282,1.64,-0.013,0.0,NO_PRIORIZADO
SUM_013031,SED_0151,ALIM_311,9.71,90.295,1.92,-0.0544,0.0,NO_PRIORIZADO
SUM_014479,SED_0061,ALIM_311,9.71,90.288,3.16,-0.0689,0.0,NO_PRIORIZADO
SUM_019681,SED_1041,ALIM_311,9.7,90.302,3.03,0.0117,0.0,NO_PRIORIZADO
SUM_015889,SED_0670,ALIM_311,9.69,90.308,2.63,0.0095,0.0,NO_PRIORIZADO
SUM_000993,SED_2475,ALIM_311,9.68,90.322,3.37,-0.0829,0.0,NO_PRIORIZADO
SUM_011104,SED_1159,ALIM_311,9.68,90.315,0.09,-0.0169,50.0,NO_PRIORIZADO
SUM_018052,SED_2295,ALIM_311,9.67,90.328,0.21,0.0464,66.7,NO_PRIORIZADO
SUM_006537,SED_2789,ALIM_311,9.66,90.335,1.19,-0.038,0.0,NO_PRIORIZADO
SUM_016017,SED_1886,ALIM_311,9.66,90.342,6.01,-0.0552,0.0,NO_PRIORIZADO
SUM_007421,SED_2738,ALIM_311,9.65,90.348,1.4,0.2392,50.0,NO_PRIORIZADO
SUM_003616,SED_0061,ALIM_311,9.64,90.355,2.64,-0.0746,0.0,NO_PRIORIZADO
SUM_016933,SED_1830,ALIM_311,9.64,90.362,4.0,-0.0502,0.0,NO_PRIORIZADO
SUM_018071,SED_2074,ALIM_311,9.63,90.369,3.71,-0.0808,0.0,NO_PRIORIZADO
SUM_002697,SED_1777,ALIM_311,9.62,90.375,2.8,-0.0102,0.0,NO_PRIORIZADO
SUM_013703,SED_1482,ALIM_311,9.62,90.382,2.11,0.0023,0.0,NO_PRIORIZADO
SUM_012905,SED_0061,ALIM_311,9.61,90.389,4.34,0.0358,0.0,NO_PRIORIZADO
SUM_002273,SED_2105,ALIM_311,9.6,90.402,0.0,0.0008,91.7,NO_PRIORIZADO
SUM_010610,SED_2105,ALIM_311,9.6,90.395,0.0,0.0008,91.7,NO_PRIORIZADO
SUM_010719,SED_2105,ALIM_311,9.59,90.409,0.0,0.0008,91.7,NO_PRIORIZADO
SUM_007721,SED_0501,ALIM_311,9.58,90.422,0.0,0.001,91.7,NO_PRIORIZADO
SUM_017596,SED_2105,ALIM_311,9.58,90.415,0.0,0.0008,91.7,NO_PRIORIZADO
SUM_012345,SED_0759,ALIM_311,9.57,90.429,3.62,-0.0438,0.0,NO_PRIORIZADO
SUM_008579,SED_1523,ALIM_311,9.56,90.435,9.09,-0.1836,0.0,NO_PRIORIZADO
SUM_014734,SED_2743,ALIM_311,9.56,90.442,0.03,0.0085,50.0,NO_PRIORIZADO
SUM_007248,SED_2789,ALIM_311,9.55,90.449,2.12,-0.035,0.0,NO_PRIORIZADO
SUM_001791,SED_2329,ALIM_311,9.54,90.462,1.59,-0.0046,0.0,NO_PRIORIZADO
SUM_014334,SED_1538,ALIM_311,9.54,90.455,0.25,-0.057,50.0,NO_PRIORIZADO
SUM_007084,SED_0450,ALIM_311,9.53,90.469,3.97,-0.0263,0.0,NO_PRIORIZADO
SUM_001482,SED_0515,ALIM_311,9.52,90.482,0.01,0.0016,66.7,NO_PRIORIZADO
SUM_008488,SED_0169,ALIM_311,9.52,90.476,6.25,0.0194,0.0,NO_PRIORIZADO
SUM_010490,SED_0035,ALIM_311,9.51,90.489,0.02,-0.0049,58.3,NO_PRIORIZADO
SUM_004403,SED_2170,ALIM_311,9.5,90.496,7.34,0.0093,0.0,NO_PRIORIZADO
SUM_016321,SED_1497,ALIM_311,9.5,90.502,7.21,-0.1023,0.0,NO_PRIORIZADO
SUM_009025,SED_2363,ALIM_311,9.49,90.509,1.56,-0.0661,0.0,NO_PRIORIZADO
SUM_006269,SED_1216,ALIM_311,9.48,90.522,0.01,0.0001,75.0,NO_PRIORIZADO
SUM_012512,SED_0090,ALIM_311,9.48,90.516,2.5,0.0011,0.0,NO_PRIORIZADO
SUM_011659,SED_2170,ALIM_311,9.47,90.529,5.06,-0.0415,0.0,NO_PRIORIZADO
SUM_015211,SED_1523,ALIM_311,9.46,90.536,7.38,-0.027,0.0,NO_PRIORIZADO
SUM_016966,SED_1009,ALIM_311,9.46,90.542,0.05,-0.003,58.3,NO_PRIORIZADO
SUM_005899,SED_1498,ALIM_311,9.45,90.549,0.09,-0.0268,58.3,NO_PRIORIZADO
